feature_name,feature_type,country,population,latitude,longitude
Fatehpur,City,India,166480,25.8803699,80.8000187
Dibrugarh,City,India,166366,27.4833211,94.8999849
Ayacucho,City,Peru,166314,-13.175024,-74.2199506
Reykjavík,City,Iceland,166212,64.14345946317033,-21.936546009025054
Marabá,City,Brazil,166182,-5.3499719,-49.115979
Ocumare del Tuy,City,Venezuela,166072,10.1199882,-66.7799913
San Fernando,City,Trinidad and Tobago,166039,10.2804617,-61.4593768
Parma,City,Italy,166011,44.8104289,10.3200313
Rustenburg,City,South Africa,165976,-25.6500248,27.2400321
Norilsk,City,Russia,165873,69.3400169,88.2249918
Rock Island,City,United States of America,165728,41.4933962,-90.5346137
Carpina,City,Brazil,165579,-7.847458309128425,-35.253891424730845
Tuluá,City,Colombia,165501,4.0903821,-76.21001
Livingstone,City,Zambia,165480,-17.8600093,25.860013
Hà Tĩnh,City,Vietnam,165396,18.3337763,105.900037
Kendari,City,Indonesia,165377,-3.9553283,122.5973124
Kimberley,City,South Africa,165264,-28.7468384,24.770002
Elbasan,City,Albania,165010,41.1215068,20.0838281
Nantou,City,Taiwan,165000,23.9166667,120.6833333
Serang,City,Indonesia,164767,-6.1099772,106.1496342
Lajes,City,Brazil,164676,-27.8095829,-50.3099889
León,City,Nicaragua,164441,12.4355575,-86.8794363
Sitapur,City,India,164435,27.551591415569174,80.68324247195959
Zenica,City,Bosnia and Herz.,164423,44.219974,17.9199808
Regensburg,City,Germany,164359,49.0204045,12.1200248
Kigoma,City,Tanzania,164268,-4.879613,29.6100166
Hawalli,City,Kuwait,164212,29.33334,47.9999976
Pizen,City,Czechia,164180,49.740438,13.3600008
Phitsanulok,City,Thailand,164017,16.8283126,100.2728869
Myingyan,City,Myanmar,163812,21.4618282,95.3914278
Dagupan,City,Philippines,163676,16.0478951,120.3408093
Patra,City,Greece,163360,38.2300037,21.7299808
Ingolstadt,City,Germany,163325,48.7704197,11.4499882
La Vega,City,Dominican Rep.,163197,19.2165906,-70.5165849
Mostar,City,Bosnia and Herz.,163067,43.3504922,17.8200386
Navsari,City,India,163000,20.8503927,72.9200345
Geneina,City,Sudan,162981,13.4500175,22.440015
Tartus,City,Syria,162980,34.8846345,35.8865841
Fargo,City,United States of America,162842,46.8772278,-96.7894257
Simao,City,China,162725,22.7806883,100.9781669
La Rioja,City,Argentina,162620,-29.4099503,-66.8499612
Lecce,City,Italy,162582,40.3603904,18.1499926
Mahabad,City,Iran,162434,36.770377,45.7200411
Salamanca,City,Spain,162353,40.9704049,-5.6700004
Dourados,City,Brazil,162202,-22.2300268,-54.8099984
Ash Shatrah,City,Iraq,161949,31.4175255,46.1772225
Settat,City,Morocco,161748,33.0104256,-7.6200106
Wilmington,City,United States of America,161560,34.2255194,-77.9450204
Wilmington,City,United States of America,161560,39.7462677,-75.546898
Budaun,City,India,161555,28.0300061,79.0899939
Tunja,City,Colombia,161412,5.550448,-73.3700283
Coquimbo,City,Chile,161317,-29.9529146,-71.3436145
Rubtsovsk,City,Russia,161065,51.5200193,81.2100195
Bhisho,City,South Africa,160997,-32.8699975,27.3899971
Geelong,City,Australia,160991,-38.167495,144.3956335
Ras al Khaymah,City,United Arab Emirates,160849,25.7915381,55.9427762
Sullana,City,Peru,160789,-4.8895866,-80.6799956
Malakal,City,S. Sudan,160765,9.5368972,31.6559899
Bumba,City,Dem. Rep. Congo,160539,2.1899813,22.4599621
Xiaogan,City,China,160437,30.9203982,113.9000138
Ponce,City,Puerto Rico,160334,18.0003858,-66.6166421
Xapeco,City,Brazil,160157,-27.1000138,-52.6400275
Taunggyi,City,Myanmar,160115,20.7819991,97.0380006
Lázaro Cárdenas,City,Mexico,160087,17.9587087,-102.199974
Gonbad-e Kavus,City,Iran,159982,37.2518205,55.1714538
Salavat,City,Russia,159893,53.3703457,55.9299605
Valdivia,City,Chile,159599,-39.82165065113458,-73.23311053054022
Pagadian,City,Philippines,159590,7.852969,123.5070243
Nakhodka,City,Russia,159551,67.7503982,77.5199605
Nakhodka,City,Russia,159551,42.8374485,132.8874336
Tarija,City,Bolivia,159269,-21.5166854,-64.749986
Zarzis,City,Tunisia,159161,33.5103951,11.0999837
Punta del Este,City,Uruguay,159000,-34.9699727,-54.9499899
York,City,United Kingdom,158947,53.9511680622694,-1.0721040586041342
Wilkes-Barre,City,United States of America,158913,41.2490442,-75.8779373
Cuddalore,City,India,158569,11.7204073,79.770004
Rio Largo,City,Brazil,158545,-9.480004,-35.8399677
Samarra,City,Iraq,158508,34.193997,43.8750006
Maykop,City,Russia,158451,44.609976,40.1200211
Abéché,City,Chad,158317,13.8399937,20.8299841
Barreiras,City,Brazil,158292,-12.1399967,-45.0000029
Odense,City,Denmark,158222,55.4003768,10.3833349
Lafayette,City,United States of America,158214,30.199977,-92.0199494
Huánuco,City,Peru,158145,-9.9200289,-76.2400082
Hoshiarpur,City,India,158142,31.519974,75.9800028
Albacete,City,Spain,158094,39.0003443,-1.8699998
Melitopol,City,Ukraine,158000,46.8378245,35.3774682
Sobral,City,Brazil,157996,-3.6900215,-40.3500283
Sudbury,City,Canada,157857,46.4999898,-80.9666447
Surat Thani,City,Thailand,157627,9.1500991,99.3401273
Hurghada,City,Egypt,157204,27.2300033,33.8300175
Isiro,City,Dem. Rep. Congo,157196,2.7599723,27.6200089
Puerto Princesa,City,Philippines,157144,9.7542678,118.744384
Kashmar,City,Iran,157135,35.1814301,58.4514603
Ussuriysk,City,Russia,157068,43.8000255,132.019993
Rustavi,City,Georgia,157063,41.5703683,45.0500044
Tiraspol,City,Moldova,157000,46.8530949,29.639989
Afyon,City,Turkey,156992,38.7503854,30.5500109
Olympia,City,United States of America,156984,47.0380449,-122.899434
Zonguldak,City,Turkey,156918,41.4303768,31.7800134
Matsue,City,Japan,156811,35.466994,133.0666475
Salinas,City,United States of America,156784,36.682217,-121.6416555
Moundou,City,Chad,156705,8.5499807,16.090015
Dali,City,China,156685,25.59373112349816,100.25031881794612
Koforidua,City,Ghana,156653,6.0904151,-0.2600206
Uroteppa,City,Tajikistan,156621,39.9219159,69.0014624
Livorno,City,Italy,156274,43.5511337,10.3022747
Gondar,City,Ethiopia,156230,12.6100429,37.4600284
Scranton,City,United States of America,156196,41.4092928,-75.6626791
Ciudad del Carmen,City,Mexico,156195,18.6536593,-91.8244802
Malabo,City,Eq. Guinea,155963,3.7500153,8.7832775
Yulin,City,China,155960,38.2833079,109.7332914
Shkodër,City,Albania,155767,42.0684516,19.5188496
Sioux Falls,City,United States of America,155724,43.549989,-96.7299978
Muroran,City,Japan,155676,42.3499589,140.9800146
Sibiu,City,Romania,155565,45.7971129,24.1371207
Batumi,City,Georgia,155542,41.6000047,41.6300065
Barysaw,City,Belarus,155389,54.226004,28.4921521
Gyeongju,City,South Korea,155237,35.8427592,129.211689
Innsbruck,City,Austria,155214,47.2804073,11.4099906
Foggia,City,Italy,155203,41.4604783,15.5599698
Ordu,City,Turkey,155117,41.0004289,37.8699259
Kanchipuram,City,India,155029,12.8337244,79.7166739
Sariwon,City,North Korea,154942,38.5070041,125.7620047
Bei'an,City,China,154936,48.246263385961704,126.52860364849957
Antakya,City,Turkey,154803,36.2333341,36.1166766
Battambang,City,Cambodia,154773,13.100013,103.2000468
Guangshui,City,China,154771,31.6203813,114.0000077
Middelburg,City,South Africa,154706,-25.7596305,29.4700252
Mahajanga,City,Madagascar,154657,-15.6700138,46.3450158
La Serena,City,Chile,154521,-29.8999979,-71.2499768
Chetumal,City,Mexico,154517,18.5000193,-88.2999956
Gandajika,City,Dem. Rep. Congo,154425,-6.7396028,23.9600256
Pathum Thani,City,Thailand,154412,14.0171147,100.5333361
Cairns,City,Australia,154225,-16.8878399,145.7633309
Kovrov,City,Russia,154224,56.3603699,41.3300248
Osorno,City,Chile,154131,-40.578707255179616,-73.13066127645298
Tottori,City,Japan,154098,35.500377,134.2332946
San Cristóbal,City,Dominican Rep.,154040,18.4159981,-70.1090005
Lemosos,City,Cyprus,154000,34.6754144,33.0333219
Moanda,City,Dem. Rep. Congo,153915,-5.9229085,12.3549975
Río Cuarto,City,Argentina,153757,-33.1300333,-64.3499846
Masjed Soleyman,City,Iran,153663,31.9799976,49.2999259
Mufulira,City,Zambia,153624,-12.5499975,28.2599698
Niagara Falls,City,United States of America,153134,43.094823,-79.0369434
Chincha Alta,City,Peru,153076,-13.4196085,-76.1399884
Faizabad,City,India,153047,26.7503943,82.1700126
Dingzhou,City,China,152934,38.5004265,114.9999983
Rondonópolis,City,Brazil,152912,-16.4694999,-54.639983
Ilam,City,Iran,152894,33.6304136,46.4300236
Uşak,City,Turkey,152862,38.6803638,29.4200024
Nusaybin,City,Turkey,152668,37.0749837,41.218352
San Francisco de Macorís,City,Dominican Rep.,152538,19.2999964,-70.250012
Zabīd,City,Yemen,152504,14.1950883,43.3155367
Silchar,City,India,152393,24.7904106,92.7900362
Wenshan,City,China,152388,23.3723576,104.2496984
Novokuybishevsk,City,Russia,152334,53.1199992,49.9199397
Mudon,City,Myanmar,152300,16.2618355,97.7214664
Limoges,City,France,152199,45.8299791,1.2499906
Kerch,City,Russia,152195,45.3685085,36.4880981
Deyang,City,China,152194,31.1333309,104.3999735
Samalut,City,Egypt,152097,28.3004289,30.7100012
Luanshya,City,Zambia,151993,-13.1333211,28.400013
El Manaqil,City,Sudan,151827,14.2503821,32.9799918
Abbotsford,City,Canada,151683,49.0503768,-122.2999874
Fayetteville,City,United States of America,151671,36.0629783,-94.1572091
Guanare,City,Venezuela,151642,9.049976,-69.7500167
Bintulu,City,Malaysia,151617,3.1664075,113.0359838
Dundee,City,United Kingdom,151592,56.470389,-3.0000084
Nazareth,City,Israel,151459,32.7039844,35.2955094
Maragheh,City,Iran,151385,37.420389,46.2200105
Bălți,City,Moldova,151355,47.7590861,27.9053145
Suhar,City,Oman,151349,24.3619733,56.734419
Benguela,City,Angola,151226,-12.5782645,13.407233
Paterson,City,United States of America,151205,40.9199945,-74.1700053
Guarapuava,City,Brazil,150850,-25.3800154,-51.4800208
Uzhgorod,City,Ukraine,150832,48.629989,22.2500008
Kitale,City,Kenya,150495,1.0304655,34.9899467
Chillán,City,Chile,150396,-36.606832344547854,-72.11129119828513
Urgentch,City,Uzbekistan,150110,41.5599813,60.6400089
Vryheid,City,South Africa,150012,-27.7600252,30.7899963
M'sila,City,Algeria,150000,35.7000031,4.5450006
Coral Gables,City,United States of America,150000,25.7154187,-80.2910787
Edinburg,City,United States of America,150000,26.3031865,-98.1599622
National City,City,United States of America,150000,32.671945,-117.0980052
Miaoli,City,Taiwan,150000,24.57,120.82
Yilan,City,Taiwan,150000,24.75,121.75
Pattani,City,Thailand,150000,6.864003,101.2500006
Tororo,City,Uganda,150000,0.7103817,34.1699967
Keren,City,Eritrea,150000,15.781441409744621,38.45435135296248
Cao Lãnh,City,Vietnam,149837,10.4670001,105.6359976
Khiwa,City,Uzbekistan,149751,41.3911286,60.3557369
Carora,City,Venezuela,149711,10.1899839,-70.0799966
Tirgu Mures,City,Romania,149433,46.5582033,24.5578186
Schenectady,City,United States of America,149255,42.8145817,-73.9399677
Elkhart,City,United States of America,149190,41.6829454,-85.9687942
Perugia,City,Italy,149125,43.1103776,12.3899825
Gejiu,City,China,149105,23.3799799,103.1500756
Santa Cruz,City,United States of America,148444,36.9719463,-122.0263904
Gyumri,City,Armenia,148381,40.789434,43.8474939
Palangkaraya,City,Indonesia,148289,-2.2095951,113.9099873
Jiayuguan,City,China,148279,39.82001,98.2999841
Hamilton,City,New Zealand,148200,-37.7782694,175.2895781
Yala,City,Thailand,148140,6.5504903,101.2850732
Independence,City,United States of America,148102,39.0911139,-94.4152812
Diourbel,City,Senegal,148024,14.6603829,-16.2400013
Jijel,City,Algeria,148000,36.821997,5.7660036
Lạng Sơn,City,Vietnam,148000,21.8459971,106.7570016
Trang,City,Thailand,147820,7.5634001,99.6080179
Turbat,City,Pakistan,147791,25.9917843,63.0717985
Médéa,City,Algeria,147707,36.2704075,2.7700012
Kolomna,City,Russia,147690,55.0799829,38.7849605
San Juan del Río,City,Mexico,147559,20.3799821,-100.0000308
Mangyshlak,City,Kazakhstan,147443,43.6904551,51.1417356
El Progreso,City,Guatemala,147197,14.92229409124964,-90.01620820480316
Trondheim,City,Norway,147139,63.4166575,10.4166662
Man,City,Côte d'Ivoire,146974,7.4004126,-7.5499891
Wamba,City,Dem. Rep. Congo,146871,2.1404236,27.9899605
Gulu,City,Uganda,146858,2.779997,32.2800345
Aix-en-Provence,City,France,146821,43.5199909,5.4499926
Willemstad,City,Curaçao,146813,12.112289523294688,-68.87235603135242
Gharyan,City,Libya,146810,32.1703736,13.0199698
Ambala,City,India,146787,30.377311358455415,76.7918216150194
Cam Ranh,City,Vietnam,146771,11.9020241,109.2206612
Ibarra,City,Ecuador,146741,0.3603772,-78.1299962
Matanzas,City,Cuba,146733,23.0415251,-81.577486
Bryan,City,United States of America,146692,30.6741858,-96.3696839
Perpignan,City,France,146620,42.6999892,2.8999674
Poços de Caldas,City,Brazil,146588,-21.7800285,-46.5699846
Tabora,City,Tanzania,146495,-5.0200179,32.8000028
Dar'a,City,Syria,146481,32.6250001,36.1050035
Brugge,City,Belgium,146469,51.2203736,3.2300248
Vallejo,City,United States of America,146289,38.1119489,-122.258052
Cabo de Santo Agostinho,City,Brazil,146219,-8.2899992,-35.0299913
Dawei,City,Myanmar,146212,14.0979625,98.1949776
Hanzhong,City,China,145986,33.1299791,107.0299939
La Ceiba,City,Honduras,145926,15.7631063,-86.7969865
Krishnanagar,City,India,145926,23.3803416,88.5300378
Podgorica,City,Montenegro,145850,42.4659725,19.2663069
Ayutthaya,City,Thailand,145615,14.3587993,100.5684244
Quchan,City,Iran,145531,37.111829,58.5014831
Pointe-à-Pitre,City,France,145511,16.241475,-61.5329989
Biarritz,City,France,145348,43.4732754,-1.5615949
Los Angeles,City,Chile,145239,-37.47974114915774,-72.34692448268574
Concordia,City,Argentina,145210,-31.3895711,-58.0299827
Machakos,City,Kenya,144925,-1.5095345,37.259989
Brest,City,France,144899,48.3904429,-4.4950076
Kolar,City,India,144625,13.1337061,78.1333597
Pasadena,City,United States of America,144618,34.1603813,-118.1388719
Qairouan,City,Tunisia,144522,35.6803919,10.099993
Le Mans,City,France,144515,48.00439087635541,0.2025815106620919
Tall Afar,City,Iraq,144465,36.3759825,42.4497497
Kumba,City,Cameroon,144413,4.6403744,9.4399816
Jinchang,City,China,144363,38.4956981,102.1739078
Tuzla,City,Bosnia and Herz.,144334,44.5504706,18.6800378
Székesfehérvár,City,Hungary,144319,47.1946761,18.4080647
Huelva,City,Spain,144174,37.2503736,-6.9299494
Sarnia,City,Canada,144172,42.9666396,-82.3999681
Goma,City,Dem. Rep. Congo,144124,-1.6787991,29.2217868
Urbana,City,United States of America,144074,40.1099923,-88.2041875
Tizi-Ouzou,City,Algeria,144000,36.7117101,4.0461444
Kafr el Sheikh,City,Egypt,143970,31.109004,30.9359976
Belleville,City,United States of America,143900,38.5251536,-90.0002277
Ajdabiya,City,Libya,143833,30.7699939,20.2199955
Otaru,City,Japan,143792,43.1887191,140.9783093
Ipswich,City,United Kingdom,143767,52.0703475,1.1699955
Logroño,City,Spain,143698,42.470365,-2.4299915
Stara Zagora,City,Bulgaria,143431,42.4231328,25.6227148
Béchar,City,Algeria,143382,31.6111054,-2.2300037
Kenema,City,Sierra Leone,143137,7.8804092,-11.1899736
Amiens,City,France,143086,49.9003766,2.300004
Calama,City,Chile,143084,-22.4500134,-68.9199899
Macaé,City,Brazil,143029,-22.3799918,-41.7899921
Cape Coast,City,Ghana,143015,5.1103715,-1.249986
Play Ku,City,Vietnam,142900,13.9832925,108.0000122
Pyatigorsk,City,Russia,142865,44.0799567,43.0900207
Asheville,City,United States of America,142755,35.6011977,-82.5541447
Cajamarca,City,Peru,142665,-7.1500171,-78.5300234
Arzamas,City,Russia,142597,55.3999892,43.8000032
Massawa,City,Eritrea,142564,15.6101182,39.4500362
Durrës,City,Albania,142432,41.3177997,19.448208
Nawabganj,City,Bangladesh,142361,24.5803976,88.3499971
Saïda,City,Algeria,142213,34.8403915,0.1400325
Ciego de Ávila,City,Cuba,142027,21.8399964,-78.7619473
Altay,City,China,142000,47.8665989,88.1166263
Jieshou,City,China,141993,33.2504368,115.3500028
Chongju,City,North Korea,141769,39.6812846,125.2163256
Arnhem,City,Netherlands,141674,51.987996,5.9229996
Phuket,City,Thailand,141618,7.8765334,98.3815295
Nongan,City,China,141482,44.4304004,125.1700752
Ocala,City,United States of America,141382,29.1873515,-82.1402682
Melilla,City,Spain,141308,35.3000016,-2.9500114
Paranaguá,City,Brazil,141013,-25.5278756,-48.5344535
Ghazni,City,Afghanistan,141000,33.5633118,68.4178287
Comodoro Rivadavia,City,Argentina,140850,-45.8700309,-67.499999
As Salt,City,Jordan,140689,32.0391929,35.7272143
Labé,City,Guinea,140575,11.3199925,-12.3000092
Almetyevsk,City,Russia,140437,54.9004073,52.3199483
Lhokseumawe,City,Indonesia,140322,5.1914002,97.1414502
Orekhovo-Zuevo,City,Russia,140247,55.8200153,38.9799873
Peterborough,City,United Kingdom,140141,52.567187150649296,-0.2484040303391689
Badajoz,City,Spain,140133,38.8804291,-6.9699728
Dunhuang,City,China,140094,40.1426776,94.6620149
Bordj Bou Arréridj,City,Algeria,140000,36.0777088,4.7646624
Binghamton,City,United States of America,139895,42.0990182,-75.9183224
Bizerte,City,Tunisia,139843,37.2904228,9.8549951
Sherbrooke,City,Canada,139652,45.4000053,-71.8999889
Piedras Negras,City,Mexico,139619,28.7076392,-100.5316521
Göttingen,City,Germany,139419,51.5204328,9.920004
Kumbakonam,City,India,139264,10.951296280928258,79.38752768454357
Myitkyina,City,Myanmar,139100,25.3596265,97.3927526
Chinandega,City,Nicaragua,139023,12.6303776,-87.1300411
Townsville,City,Australia,138954,-19.2499503,146.7699971
Tiruvannamalai,City,India,138243,12.2603744,79.0999674
Zalantun,City,China,138032,48.0000016,122.7199922
Parnaíba,City,Brazil,138008,-2.9100175,-41.7699675
Killeen,City,United States of America,137919,31.1172854,-97.7274821
Pabna,City,Bangladesh,137888,24.0003813,89.2499939
Umtata,City,South Africa,137772,-31.5799988,28.790015
Bremerhaven,City,Germany,137751,53.550438,8.5799825
Tan An,City,Vietnam,137498,10.5337356,106.416698
Castanhal,City,Brazil,137406,-1.2895996,-47.9300308
Cerro de Pasco,City,Peru,137232,-10.6900077,-76.2699805
Iraklio,City,Greece,137154,35.325013,25.1304968
Oulu,City,Finland,136752,64.9999976,25.4700109
Shizuishan,City,China,136570,39.2332758,106.7690279
Baia Mare,City,Romania,136553,47.659454,23.5790669
León,City,Spain,136227,42.5799707,-5.5700066
New Bedford,City,United States of America,136082,41.6561253,-70.9446983
Győr,City,Hungary,136081,47.7003559,17.6300244
Portland,City,United States of America,135866,43.6721616,-70.2455274
Serpukhov,City,Russia,135584,54.9303797,37.4300044
Jequié,City,Brazil,135574,-13.8500215,-40.0799931
Cẩm Phả,City,Vietnam,135477,21.0404328,107.320002
Lira,City,Uganda,135445,2.2603904,32.8900232
Pyay,City,Myanmar,135308,18.81646,95.2114388
Orsha,City,Belarus,135206,54.5153146,30.4215433
May Pen,City,Jamaica,135142,17.9666152,-77.2332809
Souk Ahras,City,Algeria,134947,36.2903805,7.9499951
Zakho,City,Iraq,134863,37.1445402,42.6872029
Cartago,City,Colombia,134827,4.7499801,-75.9100283
Springfield,City,United States of America,134715,39.78824659925935,-89.63712574103997
Caxias,City,Brazil,134640,-4.8330009,-43.3500261
Ravenna,City,Italy,134631,44.4203752,12.2200187
's-Hertogenbosch,City,Netherlands,134520,51.6833371,5.3166605
Nevinnomyssk,City,Russia,134380,44.6200529,41.9500386
Lafayette,City,United States of America,133977,40.4172087,-86.8782477
Touggourt,City,Algeria,133954,33.0999809,6.0599812
Pervouralsk,City,Russia,133600,56.9100263,59.9550378
Yunxian,City,China,133558,32.8081641,110.8136389
Šiauliai,City,Lithuania,133528,55.9386385,23.3250256
Birganj,City,Nepal,133238,27.0004049,84.8665922
Riohacha,City,Colombia,133186,11.5403408,-72.9099789
Musoma,City,Tanzania,133156,-1.4895874,33.7999934
Fredericksburg,City,United States of America,133134,38.3035134,-77.4607864
